BCN,Article,Size,Brand,Colour,MRP,SalesPrice,TotalQty,ItemCode,ItemName
815178,704,FREE,KNITLITE,HAIR,1300.0,1100.0,1.0,1501,CARDIGAN SHORT
815180,704,FREE,KNITLITE,HAIR,1300.0,1100.0,1.0,1501,CARDIGAN SHORT
815184,704,FREE,KNITLITE,HAIR,1300.0,1100.0,1.0,1501,CARDIGAN SHORT
815188,2402,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815194,2402,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815196,1306,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815206,1306,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815210,1303,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815212,1301,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815214,1301,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815219,1301,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
81522,2005,XL,AD,WINE,1250.0,1150.0,1.0,1298,KURTI SET
815220,1301,FREE,KNITLITE,HAIR,1450.0,1250.0,1.0,1501,CARDIGAN SHORT
815231,1102,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815232,1102,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815233,1102,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815234,1102,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815235,1102,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815237,1103,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815238,1103,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815240,1103,FREE,KNITLITE,HAIR,1400.0,1200.0,1.0,1501,CARDIGAN SHORT
815243,FLYING THREAD,L,FLYING THREAD,PLAIN,550.0,450.0,1.0,1329,SHIRT GENTS F/S
815263,1902,XL,RR,RANI,1700.0,1500.0,1.0,1298,KURTI SET
815264,1902,2XL,RR,RANI,1700.0,1500.0,1.0,1298,KURTI SET
815267,1903,XL,RR,GREEN,1500.0,1300.0,1.0,1262,ANARKALI
815268,1903,2XL,RR,GREEN,1500.0,1300.0,1.0,1262,ANARKALI
81527,2005,2XL,AD,YELLOW,1250.0,1150.0,1.0,1298,KURTI SET
815271,1904,XL,RR,GREEN,1400.0,1200.0,1.0,1298,KURTI SET
815275,1905,XL,RR,LAVANDER,1650.0,1450.0,1.0,1298,KURTI SET
815276,1905,2XL,RR,LAVANDER,1650.0,1450.0,1.0,1298,KURTI SET
815291,1908,XL,RR,ONION,1500.0,1300.0,1.0,1298,KURTI SET
815292,1908,2XL,RR,ONION,1500.0,1300.0,1.0,1298,KURTI SET
81530,2006,XL,AD,LAVENDER,1300.0,1200.0,1.0,1298,KURTI SET
815307,4001,XL,AM,GREEN,1500.0,1300.0,1.0,1298,KURTI SET
815308,4001,2XL,AM,GREEN,1500.0,1300.0,1.0,1298,KURTI SET
81532,2006,3XL,AD,LAVENDER,1300.0,1200.0,1.0,1298,KURTI SET
815328,21,M,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815332,21,M,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815350,21,L,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815351,21,L,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815354,21,L,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815356,21,XL,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815357,21,XL,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815358,21,XL,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815360,21,XL,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815362,21,XL,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815363,21,XL,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815364,21,XL,WATCHLER,CHECK,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815366,22,M,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815367,22,M,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815369,22,M,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
81537,2006,3XL,AD,PINK,1300.0,1200.0,1.0,1298,KURTI SET
815371,22,M,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815372,22,M,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815374,22,L,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815375,22,L,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815376,22,L,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815377,22,L,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815378,22,L,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815381,22,L,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815382,22,XL,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815383,22,XL,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815384,22,XL,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815385,22,XL,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815386,22,XL,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815387,22,XL,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815389,22,XL,WATCHLER,SELF,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815398,24,L,FRIENDRY,CORTARIGE,580.0,480.0,1.0,1329,SHIRT GENTS F/S
81540,2007,2XL,AD,PINK,1500.0,1400.0,1.0,1298,KURTI SET
815401,24,XL,FRIENDRY,CORTARIGE,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815403,24,XL,FRIENDRY,CORTARIGE,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815404,24,XL,FRIENDRY,CORTARIGE,580.0,480.0,1.0,1329,SHIRT GENTS F/S
815405,23,M,FRIENDRY,SELF,550.0,450.0,1.0,1329,SHIRT GENTS F/S
815407,23,M,FRIENDRY,SELF,550.0,450.0,1.0,1329,SHIRT GENTS F/S
815413,23,L,FRIENDRY,SELF,550.0,450.0,1.0,1329,SHIRT GENTS F/S
815417,23,L,FRIENDRY,SELF,550.0,450.0,1.0,1329,SHIRT GENTS F/S
81542,2008,XL,AD,YELLOW,1650.0,1550.0,1.0,1298,KURTI SET
815421,25,M,FRIENDRY,LINNING,550.0,450.0,1.0,1329,SHIRT GENTS F/S
815422,25,M,FRIENDRY,LINNING,550.0,450.0,1.0,1329,SHIRT GENTS F/S
815428,25,L,FRIENDRY,LINNING,550.0,450.0,1.0,1329,SHIRT GENTS F/S
815435,27,M,FRIENDRY,BLACK,500.0,400.0,1.0,1329,SHIRT GENTS F/S
815437,27,M,FRIENDRY,BLACK,500.0,400.0,1.0,1329,SHIRT GENTS F/S
815439,6001,L,AMB,PEACOCK,1550.0,1350.0,1.0,1298,KURTI SET
815440,6001,XL,AMB,PEACOCK,1550.0,1350.0,1.0,1298,KURTI SET
815441,6001,2XL,AMB,PEACOCK,1550.0,1350.0,1.0,1298,KURTI SET
815459,101,XL,PREM,LAVANDER,1700.0,1500.0,1.0,1589,BLAZER LADIES
815461,101,L,PREM,BLACK,1700.0,1500.0,1.0,1589,BLAZER LADIES
815462,101,XL,PREM,BLACK,1700.0,1500.0,1.0,1589,BLAZER LADIES
815486,102,M,PREM,BLACK,1600.0,1400.0,1.0,1589,BLAZER LADIES
815492,102,L,PREM,PEACH,1600.0,1400.0,1.0,1589,BLAZER LADIES
815495,6744,M,MENTONE,BROWN,1000.0,800.0,1.0,1329,SHIRT GENTS F/S
815497,6744,L,MENTONE,BROWN,1000.0,800.0,1.0,1329,SHIRT GENTS F/S
815498,6744,L,MENTONE,BROWN,1000.0,800.0,1.0,1329,SHIRT GENTS F/S
815499,6744,M,MENTONE,WINE,1000.0,800.0,1.0,1329,SHIRT GENTS F/S
815500,6744,M,MENTONE,WINE,1000.0,800.0,1.0,1329,SHIRT GENTS F/S
815506,6744,XL,MENTONE,COFFEE,1000.0,800.0,1.0,1329,SHIRT GENTS F/S
815509,6744,L,MENTONE,WHITE,1000.0,800.0,1.0,1329,SHIRT GENTS F/S
815512,6940,L,MENTONE,WHITE,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815514,6940,M,MENTONE,COFFEE,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815516,6940,XL,MENTONE,COFFEE,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815517,6940,M,MENTONE,GREY,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815518,6940,L,MENTONE,GREY,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815519,6940,XL,MENTONE,GREY,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815520,6931,M,MENTONE,CREAM,1250.0,1050.0,1.0,1329,SHIRT GENTS F/S
815523,6931,M,MENTONE,DARK GREY,1250.0,1050.0,1.0,1329,SHIRT GENTS F/S
815526,6935,M,MENTONE,PRINT WHITE,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815527,6935,L,MENTONE,PRINT WHITE,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815528,6935,XL,MENTONE,PRINT WHITE,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815529,6935,M,MENTONE,PRINT GREY,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815531,6935,XL,MENTONE,PRINT GREY,1350.0,1150.0,1.0,1329,SHIRT GENTS F/S
815536,6969,L,MENTONE,BROWN,1250.0,1050.0,1.0,1329,SHIRT GENTS F/S
815537,6969,XL,MENTONE,BROWN,1250.0,1050.0,1.0,1329,SHIRT GENTS F/S
815538,6969,M,MENTONE,PURPLE,1250.0,1050.0,1.0,1329,SHIRT GENTS F/S
815540,6969,XL,MENTONE,PURPLE,1250.0,1050.0,1.0,1329,SHIRT GENTS F/S
815544,9105,L,Recharge,Long,2800.0,2500.0,1.0,1589,BLAZER LADIES
815545,9106,XL,RECHARGE,LONG,2600.0,2400.0,1.0,1589,BLAZER LADIES
815546,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815547,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815548,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815550,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815551,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815552,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815553,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815554,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815555,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815556,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815557,800,L,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815558,800,XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815560,800,XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815561,800,XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815562,800,XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815563,800,XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815565,800,2XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815566,800,2XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815567,800,2XL,ADIDAD,TERRY,1150.0,950.0,1.0,1586,TRACK SUIT GENTS NS
815575,10724,36,MAC MOUNT,BEIGE-11,2390.0,1700.0,1.0,1457,BLAZER GENTS
815577,10724,40,MAC MOUNT,BEIGE-11,2390.0,1700.0,1.0,1457,BLAZER GENTS
815578,10724,34,MAC MOUNT,GREY-2,2390.0,1700.0,1.0,1457,BLAZER GENTS
815581,10724,40,MAC MOUNT,GREY-2,2390.0,1700.0,1.0,1457,BLAZER GENTS
815584,10585,38,MAC MOUNT,FONE,3390.0,2400.0,1.0,1457,BLAZER GENTS
815585,10585,40,MAC MOUNT,FONE,3390.0,2400.0,1.0,1457,BLAZER GENTS
815586,10585,42,MAC MOUNT,FONE,3390.0,2400.0,1.0,1457,BLAZER GENTS
815587,10585,34,MAC MOUNT,GREY,3390.0,2400.0,1.0,1457,BLAZER GENTS
815588,10585,36,MAC MOUNT,GREY,3390.0,2400.0,1.0,1457,BLAZER GENTS
815589,10585,38,MAC MOUNT,GREY,3390.0,2400.0,1.0,1457,BLAZER GENTS
815591,10585,42,MAC MOUNT,GREY,3390.0,2400.0,1.0,1457,BLAZER GENTS
815593,10586,34,MAC MOUNT,D-CREAM,3390.0,2400.0,1.0,1457,BLAZER GENTS
815596,10661,36,MAC MOUNT,D-CREAM,3390.0,2400.0,1.0,1457,BLAZER GENTS
815598,10661,40,MAC MOUNT,D-CREAM,3390.0,2400.0,1.0,1457,BLAZER GENTS
815601,85673,28,BONTON,2-PCS SHIRT,1570.0,1370.0,1.0,1325,PENT SUIT BOYS
815603,85665,24,BONTON,2-PCS SHIRT,1570.0,1370.0,1.0,1325,PENT SUIT BOYS
815604,85665,26,BONTON,2-PCS SHIRT,1570.0,1370.0,1.0,1325,PENT SUIT BOYS
815618,8237,20,SUPER KNIT,HALF JACKET,1880.0,1680.0,1.0,1325,PENT SUIT BOYS
815621,8149,18,SUPER KNIT,HALF JACKET,1840.0,1640.0,1.0,1325,PENT SUIT BOYS
815625,83671,22,OPPO,2-PCS SHIRT,1430.0,1230.0,1.0,1325,PENT SUIT BOYS
815628,85676,20,OPPO,2-PCS SHIRT,1460.0,1260.0,1.0,1325,PENT SUIT BOYS
815629,85676,20,OPPO,2-PCS SHIRT,1460.0,1260.0,1.0,1325,PENT SUIT BOYS
815632,760,30,NEW PLANET,PRINT,1270.0,1070.0,1.0,1592,JACKET BOYS
815633,760,32,NEW PLANET,PRINT,1270.0,1070.0,1.0,1592,JACKET BOYS
815638,24295,32,PARIS,ICE PLAIN,900.0,700.0,1.0,1292,JEANS LADIES STRAIGHT
815639,24295,34,PARIS,ICE PLAIN,900.0,700.0,1.0,1292,JEANS LADIES STRAIGHT
815643,24343,32,PARIS,ICE PLAIN,1050.0,850.0,1.0,1292,JEANS LADIES STRAIGHT
815644,24343,34,PARIS,ICE PLAIN,1050.0,850.0,1.0,1292,JEANS LADIES STRAIGHT
815645,24139,28,PARIS,ICE PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815647,24139,30,PARIS,ICE PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815648,24139,32,PARIS,ICE PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815649,24139,34,PARIS,ICE PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815650,24344,28,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815651,24344,28,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815653,24344,32,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815654,24344,34,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815655,24341,28,PARIS,BLACK PLAIN,850.0,650.0,1.0,1292,JEANS LADIES STRAIGHT
815658,24341,32,PARIS,BLACK PLAIN,850.0,650.0,1.0,1292,JEANS LADIES STRAIGHT
815659,24341,30,PARIS,BLACK PLAIN,850.0,650.0,1.0,1292,JEANS LADIES STRAIGHT
815660,23415,28,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815662,23415,32,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815663,23415,34,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815664,23952,28,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815667,23952,28,PARIS,BLACK PLAIN,950.0,750.0,1.0,1292,JEANS LADIES STRAIGHT
815671,24292,30,PARIS,BLACK PLAIN,800.0,600.0,1.0,1292,JEANS LADIES STRAIGHT
815672,24292,32,PARIS,BLACK PLAIN,800.0,600.0,1.0,1292,JEANS LADIES STRAIGHT
815674,56801,M,PARIS,BLACK PLAIN,1200.0,1000.0,1.0,1589,BLAZER LADIES
815675,56801,L,PARIS,BLACK PLAIN,1200.0,1000.0,1.0,1589,BLAZER LADIES
815676,56801,XL,PARIS,BLACK PLAIN,1200.0,1000.0,1.0,1589,BLAZER LADIES
815677,56801,2XL,PARIS,BLACK PLAIN,1200.0,1000.0,1.0,1589,BLAZER LADIES
815679,F-82,30,AL-HOOR,YELLOW,2100.0,1900.0,1.0,1559,CROP TOP GIRLS
815684,73,28,AL-HOOR,YELLOW,2000.0,1800.0,1.0,1559,CROP TOP GIRLS
815685,73,30,AL-HOOR,YELLOW,2000.0,1800.0,1.0,1559,CROP TOP GIRLS
815686,73,32,AL-HOOR,YELLOW,2000.0,1800.0,1.0,1559,CROP TOP GIRLS
815687,73,34,AL-HOOR,YELLOW,2000.0,1800.0,1.0,1559,CROP TOP GIRLS
815689,73,38,AL-HOOR,YELLOW,2000.0,1800.0,1.0,1559,CROP TOP GIRLS
815690,1241,32,BARBIE DOLL,ONION,1900.0,1700.0,1.0,1556,GOWN GIRLS
815691,1241,34,BARBIE DOLL,ONION,1900.0,1700.0,1.0,1556,GOWN GIRLS
815694,1241,40,BARBIE DOLL,ONION,1900.0,1700.0,1.0,1556,GOWN GIRLS
815695,1258,32,BARBIE DOLL,PURPLE,1950.0,1750.0,1.0,1556,GOWN GIRLS
815696,1258,34,BARBIE DOLL,PURPLE,1950.0,1750.0,1.0,1556,GOWN GIRLS
815697,1258,36,BARBIE DOLL,PURPLE,1950.0,1750.0,1.0,1556,GOWN GIRLS
815698,1258,38,BARBIE DOLL,PURPLE,1950.0,1750.0,1.0,1556,GOWN GIRLS
815699,1258,40,BARBIE DOLL,PURPLE,1950.0,1750.0,1.0,1556,GOWN GIRLS
815700,1241,32,BARBIE DOLL,COPPER,1900.0,1700.0,1.0,1556,GOWN GIRLS
815701,1241,34,BARBIE DOLL,COPPER,1900.0,1700.0,1.0,1556,GOWN GIRLS
815702,1241,36,BARBIE DOLL,COPPER,1900.0,1700.0,1.0,1556,GOWN GIRLS
815703,1241,38,BARBIE DOLL,COPPER,1900.0,1700.0,1.0,1556,GOWN GIRLS
815704,1241,40,BARBIE DOLL,COPPER,1900.0,1700.0,1.0,1556,GOWN GIRLS
815705,6060,32,GEETA,FONE,2200.0,2000.0,1.0,1559,CROP TOP GIRLS
815709,6060,40,GEETA,FONE,2200.0,2000.0,1.0,1559,CROP TOP GIRLS
815710,6060,30,GEETA,FONE,2200.0,2000.0,1.0,1559,CROP TOP GIRLS
815711,2354,24,WESTERN GIRL,FONE,1400.0,1200.0,1.0,1709,CORD SET GIRLS W/N
815712,2354,26,WESTERN GIRL,FONE,1400.0,1200.0,1.0,1709,CORD SET GIRLS W/N
81572,7002/1,YELLOW,CROP TOP,GEORGET,2400.0,2200.0,1.0,1282,HEAVY DRESS LADIES
815720,2354,36,WESTERN GIRL,FONE,1650.0,1450.0,1.0,1709,CORD SET GIRLS W/N
815726,2285,26,TARA,DUSTY GREEN,1800.0,1600.0,1.0,1559,CROP TOP GIRLS
815727,2285,28,TARA,DUSTY GREEN,1800.0,1600.0,1.0,1559,CROP TOP GIRLS
815729,2370,24,WESTERN GIRL,BLACK,1550.0,1350.0,1.0,1709,CORD SET GIRLS W/N
815730,2370,26,WESTERN GIRL,BLACK,1550.0,1350.0,1.0,1709,CORD SET GIRLS W/N
815731,2370,28,WESTERN GIRL,BLACK,1550.0,1350.0,1.0,1709,CORD SET GIRLS W/N
815735,7236,22,GUUDI,BUTTER,1400.0,1200.0,1.0,1709,CORD SET GIRLS W/N
815736,7236,24,GUUDI,BUTTER,1400.0,1200.0,1.0,1709,CORD SET GIRLS W/N
815737,7236,26,GUUDI,BUTTER,1400.0,1200.0,1.0,1709,CORD SET GIRLS W/N
815741,2370,36,WESTERN GIRL,BLACK,1800.0,1600.0,1.0,1709,CORD SET GIRLS W/N
815744,204,FREE,HSTC,,700.0,500.0,1.0,1600,LOWER GIRLS WOLLEN
815745,204,FREE,HSTC,,700.0,500.0,1.0,1600,LOWER GIRLS WOLLEN
815746,204,FREE,HSTC,,700.0,500.0,1.0,1600,LOWER GIRLS WOLLEN
815747,204,FREE,HSTC,,700.0,500.0,1.0,1600,LOWER GIRLS WOLLEN
815748,204,FREE,HSTC,,700.0,500.0,1.0,1600,LOWER GIRLS WOLLEN
815749,204,FREE,HSTC,,700.0,500.0,1.0,1600,LOWER GIRLS WOLLEN
815753,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815754,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815756,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815757,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815758,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815759,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815761,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815763,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815765,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815766,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815767,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815768,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
815769,1,FREE,CHINA,HAIR,850.0,650.0,1.0,1540,TRACK SUIT LADIES
81578,7003,2XL,AM,YELLOW,1300.0,1200.0,1.0,1298,KURTI SET
81580,7004,L,AM,RANI,1250.0,1150.0,1.0,1298,KURTI SET
815809,1,FREE,CHINA,HAIR,900.0,700.0,1.0,1526,TOP LADIES W/N
815813,1,FREE,CHINA,HAIR,900.0,700.0,1.0,1526,TOP LADIES W/N
81582,7004,2XL,AM,RANI,1250.0,1150.0,1.0,1298,KURTI SET
815821,2,FREE,CHINA,HAIR,900.0,700.0,1.0,1526,TOP LADIES W/N
815833,2,M,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815834,2,M,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815835,2,M,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815836,2,M,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815837,2,L,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815838,2,L,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815839,2,L,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815840,2,L,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815841,2,L,CHINA,KOREAN,850.0,650.0,1.0,1313,LOWER LADIES
815842,5681,2,MEESHI,BLUE-9,1750.0,1550.0,1.0,1383,COAT PENT KIDS
815844,5681,4,MEESHI,BLUE-9,1750.0,1550.0,1.0,1383,COAT PENT KIDS
815845,5681,5,MEESHI,WINE-1,1900.0,1700.0,1.0,1383,COAT PENT KIDS
815846,5681,6,MEESHI,WINE-1,1900.0,1700.0,1.0,1383,COAT PENT KIDS
815848,5681,5,MEESHI,BLACK-5,1900.0,1700.0,1.0,1383,COAT PENT KIDS
815849,5681,6,MEESHI,BLACK-5,1900.0,1700.0,1.0,1383,COAT PENT KIDS
81585,7005,XL,AM,YELLOW,450.0,350.0,1.0,1297,KURTI
815854,5681,8,MEESHI,BLACK-5,2050.0,1850.0,1.0,1383,COAT PENT KIDS
815858,5681,12,MEESHI,WINE-19,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815859,5681,13,MEESHI,WINE-19,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815860,5681,11,MEESHI,BLACK-5,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815861,5681,12,MEESHI,BLACK-5,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815862,5681,13,MEESHI,BLACK-5,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815863,5984,5,MEESHI,WINE-1,2250.0,2050.0,1.0,1383,COAT PENT KIDS
815864,5984,6,MEESHI,WINE-1,2250.0,2050.0,1.0,1383,COAT PENT KIDS
815866,5984,5,MEESHI,BLACK-9,2250.0,2050.0,1.0,1383,COAT PENT KIDS
815869,5984,8,MEESHI,WINE-1,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815872,5984,8,MEESHI,BLACK-9,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815873,5984,9,MEESHI,BLACK-9,2400.0,2200.0,1.0,1383,COAT PENT KIDS
815875,5984,11,MEESHI,WINE-1,2750.0,2550.0,1.0,1383,COAT PENT KIDS
815876,5984,12,MEESHI,WINE-1,2750.0,2550.0,1.0,1383,COAT PENT KIDS
815877,5984,13,MEESHI,WINE-1,2750.0,2550.0,1.0,1383,COAT PENT KIDS
815878,5984,11,MEESHI,BLACK-9,2750.0,2550.0,1.0,1383,COAT PENT KIDS
815879,5984,12,MEESHI,BLACK-9,2750.0,2550.0,1.0,1383,COAT PENT KIDS
815882,42177,34,MESSHI,BLACK-10,2350.0,1650.0,1.0,1457,BLAZER GENTS
815887,42177,40,MESSHI,BLACK-10,2350.0,1650.0,1.0,1457,BLAZER GENTS
815888,42177,42,MESSHI,BLACK-10,2350.0,1650.0,1.0,1457,BLAZER GENTS
815890,42106,42,MESSHI,BLUE-3,3000.0,2100.0,1.0,1457,BLAZER GENTS
815891,41715,36,MESSHI,D GREY-2,3000.0,2100.0,1.0,1457,BLAZER GENTS
815896,41715,44,MESSHI,GREY-1,3000.0,2100.0,1.0,1457,BLAZER GENTS
815898,42043,40,MESSHI,BLACK-4,2700.0,1900.0,1.0,1457,BLAZER GENTS
815901,42043,42,MESSHI,COFFY-2,2700.0,1900.0,1.0,1457,BLAZER GENTS
815902,42043,40,MESSHI,COFFY-2,2700.0,1900.0,1.0,1457,BLAZER GENTS
